"","ID","AIC","lnB0","E","B0"
"379","617",12.1965796150953,-13.0611492917767,0.213182470842035,2.12625297985561e-06
"380","618",12.4894692887164,-13.0587171232906,0.291287695401507,2.131430679313e-06
"381","621",-7.00886881142673,-11.8674529716846,0.246667192363043,7.01504821233314e-06
"382","622",1.73280669101042,-12.0228862099301,0.251351590022678,6.00519151753003e-06
"383","623",3.44721098890685,-12.3383668221512,0.202236556318335,4.3804161698103e-06
"384","624",-1.27887475782753,-13.3696354962247,0.244134474221064,1.56185631873179e-06
"385","625",2.39063034672291,-13.1823850199277,0.292207404534538,1.88348830328777e-06
"386","626",-0.641062054027311,-13.0976788984796,0.256765423379207,2.04998332605317e-06
"387","627",12.4244531092458,-14.3474158281854,0.557383107766029,5.87484585813554e-07
"388","628",9.98642650879879,-14.278024509498,0.530402684095482,6.29698622188755e-07
"389","629",5.20056336974189,-13.5788013094066,0.591700380636359,1.26707266100953e-06
"390","630",8.63875921857755,-14.1303737488298,0.581782635347552,7.29888722883258e-07
"391","631",5.57021833851175,-13.6732017452163,0.572529545854395,1.15293263386261e-06
"392","632",9.80207030508275,-14.3408442991284,0.649451767074192,5.91357970931853e-07
"393","633",46.9705967473532,-4.05517278882725,0.712224325395069,0.0173324850649444
"394","634",9.18575647505956,-13.9410468377623,0.534198862158927,8.820237642025e-07
"395","635",10.0333006165145,-14.7701449893303,0.664423748945258,3.8495284551936e-07
"396","636",1.05583857943879,-15.5269877707964,0.83903289474235,1.80598812589086e-07
"397","639",8.58605569501426,-14.6348189638511,0.699891985462856,4.40736359799571e-07
"398","640",3.75738689448951,-13.8959500246348,0.630510990281867,9.22710756647525e-07
"399","641",-4.63729766142964,-12.8267484169654,0.260606085656151,2.68790516456541e-06
"400","642",4.53633602604333,-13.667125020621,0.448332832497105,1.15996001807011e-06
"401","644",25.1126168572489,-13.6767068817192,0.86570767792225,1.14889852178933e-06
"402","646",-5.55978252963057,-6.65959769141675,0.25521357650096,0.00128166189025749
"403","647",5.54979511340844,-7.38087412211072,0.328460588893845,0.000623056020850758
"404","648",8.6139579300695,-8.78541833020645,0.667603888427388,0.000152947118014915
"405","661",0.625803163586677,-12.2487406852964,0.452178867062458,4.79114715670798e-06
"406","662",-7.00695711077313,-11.6183154605643,0.323015941891379,8.99973468448479e-06
"407","669",52.2153447877015,-15.5911568840528,0.694539275624409,1.69373943316647e-07
"408","670",48.3980871124785,-14.8063856573918,0.711350377176374,3.71251666707472e-07
"409","671",6.43435871342412,4.05089282971518,0.0666505847692031,57.4487260845274
"410","672",8.02633128259401,3.53801307637046,0.157324698896796,34.3985040450225
"411","675",1.06646351591113,-11.3062646706536,0.209999106522985,1.2295654254552e-05
"412","679",4.25194165008579,-11.3424507853962,0.305938917898696,1.18586762488027e-05
"413","680",2.63332763267832,-11.7871675928946,0.395525445417368,7.60147999919429e-06
"414","681",-3.79522854105335,-12.1541722107032,0.198903006711587,5.26635434098167e-06
"415","682",4.10001693285937,-12.8529463500297,0.152474753710848,2.61840199975064e-06
"416","683",-1.21142057908171,-11.6900121875008,0.237800015504235,8.37707133290294e-06
"417","685",-0.746930832537522,-11.6893800250418,0.242106748500652,8.3823686771309e-06
"418","687",-8.38772408190805,-11.2282344637695,0.287224216455584,1.32935119672788e-05
"419","691",11.2508287320169,-10.5596804382415,0.157694738197769,2.59411398502893e-05
"420","695",15.6409627649078,-13.7039402251397,0.279937670715422,1.11803237561522e-06
"421","703",2.68511585189564,-11.3522776354136,0.180780288590284,1.17427135232355e-05
"422","704",6.20354413945272,-12.0153937094171,0.300453475341431,6.05035439823139e-06
"423","705",5.84569971935,-12.3708205502556,0.395605274078079,4.240537405145e-06
"424","706",4.67404763210257,-11.5006197772681,0.345496157546938,1.01238171420981e-05
"425","707",4.8528319612387,-12.3255971781532,0.475745049378848,4.4367111935968e-06
"426","708",2.07766102372243,-12.6764088674646,0.538606251347157,3.12396082066927e-06
"427","713",4.4458265963481,-12.1029345329621,0.340241909828023,5.54322258122009e-06
"428","714",6.02629931289271,-12.2832269860541,0.364845717296076,4.62873481154313e-06
"429","715",3.70480088022389,-11.1525733452529,0.278482050783997,1.43383420697716e-05
"430","716",-5.17632296766275,-11.9294191837696,0.389873708729398,6.59354654321324e-06
"431","717",1.63762997520597,-12.2812840833534,0.439569472334085,4.6377367350081e-06
"432","722",2.19554070344205,-11.8586992137547,0.180654943542544,7.07672580776757e-06
"433","725",2.91729610668198,-11.7792371917862,0.277270843710958,7.66200245107088e-06
"434","732",3.56417369094367,-11.6961263251499,0.306714574580459,8.32600902573505e-06
"435","734",2.33846817312987,-11.3270163971284,0.273852780839058,1.20431274464142e-05
"436","735",-1.99233017331097,-10.8911748994014,0.203680372133618,1.86218506725786e-05
"437","736",3.84229686578992,-11.0791370802651,0.20286355579781,1.54309229163306e-05
"438","737",2.50101190994644,-11.3921822625802,0.302316807392961,1.12833512139767e-05
"439","738",-1.50656133897072,-10.7932554442759,0.0942632346961478,2.05375540203707e-05
"440","739",4.40656238351664,-11.1518881986263,0.308158355544265,1.43481693026347e-05
"441","740",0.203360152938714,-11.8070770124039,0.371574812957537,7.45163555261469e-06
"442","741",1.50344210614797,-11.9458082388559,0.411634654412433,6.48636524487748e-06
"443","742",0.280179260508233,-11.6317782537694,0.365244855033974,8.87938505634792e-06
"444","743",8.0476935098523,-12.8679336500463,0.498763693434555,2.57945183142247e-06
"445","745",-2.71372561415411,-12.7155621071086,0.360466325226537,3.00401116574991e-06
"446","746",9.80660183594767,-12.4538622133806,0.103823645550456,3.90262086688694e-06
"447","750",-2.72065966640724,-12.6128831115259,0.126944512242909,3.32885182233538e-06
"448","751",4.40865600062234,-12.8157186419695,0.0698628227414948,2.71771625633412e-06
"449","753",-1.92419937708819,-12.745590653539,0.124996331284713,2.91514600033168e-06
"450","756",2.74702167727409,-11.982913790359,0.416642662034391,6.25009564983774e-06
"451","757",4.52784017071433,-11.9987101978761,0.320894783591068,6.15214228439266e-06
"452","758",2.81351842483317,-12.3271139246485,0.423564620911636,4.42998692823544e-06
"453","759",5.6834110648585,-11.3963666709685,0.217901942154519,1.12362357085138e-05
"454","761",0.293926783323545,-11.2572822222294,0.0441016406861112,1.29129196797164e-05
"455","762",-1.28189155388519,-11.9637491008079,0.196478967363067,6.37103194441422e-06
"456","764",5.87086981263769,-12.3274146087133,0.288769213468279,4.4286551019983e-06
"457","765",-0.177527973215332,-11.9560509083213,0.182295570380206,6.42026664059904e-06
"458","767",1.07784491905149,-11.8005842812639,0.0807801205059118,7.50017442321423e-06
"459","771",2.44970594552374,-11.7901836542033,0.162038521404284,7.57858800865677e-06
"460","773",-8.69489757989043,-11.6015800545435,0.123884377818097,9.15161625355066e-06
"461","775",-6.33581592005088,-11.1847069582549,0.0719695658764345,1.38849233404406e-05
"462","776",-10.9362992355902,-11.4672983339172,0.0739980575554455,1.04668406220294e-05
"463","777",-1.93240420376844,-11.1578824994603,0.0994697751550031,1.42624193217692e-05
"464","779",7.58516044856311,-12.1068623896186,0.316081445403181,5.52149230215422e-06
"465","780",4.96127547637513,-12.5647353242277,0.340055760060543,3.49304983817186e-06
"466","781",-0.379352302345826,-11.5136550287813,0.0578072572610337,9.99270702255861e-06
"467","783",-0.119243737705409,-11.2083108432553,0.036206245612102,1.35610228991664e-05
"468","785",8.28592111963566,-11.7280523148648,0.0895832659275575,8.06439136969421e-06
"469","787",2.62162115323853,-11.4624113340655,0.100740514479486,1.05181172630132e-05
"470","789",3.46403506324779,-12.3083814028927,0.451981733960823,4.51375388842595e-06
"471","790",4.68369411271772,-11.9882086766192,0.339609011024127,6.21708956310711e-06
"472","791",3.17273706839135,-11.9354109043842,0.292057303637935,6.55415797495462e-06
"473","792",5.58278094556147,-11.7192368558079,0.162255966988881,8.13579695571795e-06
