,OriginalID,rmax,topt,ctmin,ctmax,e,eh,q10,thermal_safety_margin,thermal_tolerance,breadth,skewness
1545,Atk472,3.25E-06,68.101,#NAME?,77.525,0.207164439,1.323001558,1.262725423,9.424,Inf,15.269,-1.115837119
1201,Atk162,1.24E-06,68,42.304,Inf,0.784929885,NA,2.353981286,Inf,Inf,13.039,NA
1403,Atk344,1.86E-06,68,39.017,Inf,0.802859826,NA,2.433922455,Inf,Inf,7.792,NA
1419,Atk359,2.24E-06,68,20.997,Inf,0.282561209,NA,1.374879973,Inf,Inf,18.844,NA
1465,Atk40,2.17E-06,68,18.583,Inf,0.286291077,NA,1.381798984,Inf,Inf,24.253,NA
1566,Atk491,3.27E-06,68,20.66,Inf,0.315680033,NA,1.419099424,Inf,Inf,7.329,NA
1144,Atk110,1.91E-06,67.89,29.666,74.078,NA,4.407588227,2.261488851,6.188,44.412,6.1,NA
1174,Atk138,1.75E-06,67.084,36.731,83.851,0.889548702,1.555006829,2.691194171,16.767,47.12,8.569,-0.665458127
1205,Atk166,1.43E-06,67,41.394,Inf,0.879780932,NA,2.632013588,Inf,Inf,5.709,NA
1423,Atk362,2.01E-06,67,22.618,Inf,0.348281966,NA,1.47851003,Inf,Inf,23.926,NA
1544,Atk471,1.52E-06,67,31.93,Inf,0.363632705,NA,1.490302911,Inf,Inf,30.453,NA
1145,Atk111,1.43E-06,66,27.87,Inf,0.507858863,NA,1.777472553,Inf,Inf,20.947,NA
1439,Atk377,2.85E-06,66,5.323,Inf,0.210042017,NA,1.271082373,Inf,Inf,24.325,NA
1586,Atk509,1.71E-06,66,18.753,Inf,0.191262207,NA,1.237676466,Inf,Inf,27.465,NA
1797,Atk93,3.70E-06,66,8.662,Inf,0.225647139,NA,1.297560002,Inf,Inf,12.541,NA
1795,Atk91,3.13E-06,65.184,-32.893,77.632,0.213239429,1.551826044,1.281193854,12.448,110.525,16.033,-1.338586614
1135,Atk102,5.61E-07,65,38.558,Inf,1.061523379,NA,NA,Inf,Inf,17.683,NA
1183,Atk146,1.59E-06,65,31.796,Inf,0.444920588,NA,1.630092563,Inf,Inf,7.368,NA
1225,Atk184,1.18E-06,65,33.7,Inf,0.619864396,NA,2.002150112,Inf,Inf,16.341,NA
1313,Atk263,2.13E-06,65,25.965,Inf,0.44671607,NA,1.659580499,Inf,Inf,9.525,NA
1382,Atk325,5.42E-07,65,50.91,Inf,-0.451337299,NA,NA,Inf,Inf,3.801,NA
1394,Atk336,2.26E-06,65,20.208,Inf,0.327247024,NA,1.450380124,Inf,Inf,24.039,NA
1436,Atk374,1.51E-06,65,34.402,Inf,0.680872558,NA,2.146758366,Inf,Inf,14.836,NA
1460,Atk396,1.51E-06,65,33.912,Inf,0.661850225,NA,2.097619161,Inf,Inf,8.994,NA
1638,Atk556,1.69E-06,65,33.435,Inf,0.606068783,NA,1.970209871,Inf,Inf,15.855,NA
1655,Atk571,2.77E-06,65,21.994,Inf,0.349627135,NA,1.481982048,Inf,Inf,10.495,NA
1657,Atk573,2.76E-06,65,21.684,Inf,0.343367099,NA,1.470788044,Inf,Inf,10.71,NA
1786,Atk83,9.55E-07,65,33.378,Inf,0.663074054,NA,2.130144193,Inf,Inf,19.737,NA
1427,Atk366,2.04E-06,64.751,21.913,Inf,0.405027929,NA,1.577964163,Inf,Inf,18.121,NA
1393,Atk335,2.00E-06,64.625,21.826,Inf,0.399191479,NA,1.579681448,Inf,Inf,23.246,NA
1546,Atk473,3.51E-06,64.515,-14.281,77.117,0.285276285,1.224018023,1.380453762,12.602,91.398,13.48,-0.938741738
1292,Atk244,2.17E-06,64,21.924,Inf,0.393871303,NA,1.562192172,Inf,Inf,17.362,NA
1301,Atk252,2.04E-06,64,13.305,Inf,0.253755738,NA,1.339838798,Inf,Inf,15.652,NA
1303,Atk254,2.12E-06,64,20.515,Inf,0.343703295,NA,1.481972044,Inf,Inf,9.825,NA
1306,Atk257,2.20E-06,64,18.27,Inf,0.296069532,NA,1.405307824,Inf,Inf,16.214,NA
1311,Atk261,2.00E-06,64,28.592,Inf,0.50681608,NA,1.774080957,Inf,Inf,8.793,NA
1312,Atk262,2.06E-06,64,31.975,Inf,NA,NA,NA,Inf,Inf,6.453,NA
1432,Atk370,1.38E-06,64,34.453,Inf,0.724089051,NA,2.25782056,Inf,Inf,7.734,NA
1706,Atk617,1.20E-06,64,34.357,Inf,0.719020821,NA,2.259551181,Inf,Inf,6.777,NA
1383,Atk326,6.69E-07,63.949,54.453,76.288,-0.626905346,1.729183421,NA,12.339,21.835,4.053,-2.356088767
1140,Atk107,5.02E-07,63.564,49.505,70.732,-0.472148476,-2.555865943,NA,7.168,21.227,3.885,2.083717467
1538,Atk466,2.28E-06,63.283,12.832,Inf,0.318611306,1.852433513,1.433784163,Inf,Inf,19.931,-1.533822208
1139,Atk106,1.71E-06,63.089,24.443,71.703,0.684353038,3.338517848,2.200167268,8.614,47.26,7.091,-2.654164809
1131,Atk1,1.46E-06,63,21.507,Inf,0.370320578,NA,1.531446766,Inf,Inf,14.215,NA
1180,Atk143,1.16E-06,63,24.389,Inf,NA,NA,NA,Inf,Inf,23.821,NA
1189,Atk151,1.13E-06,63,34.818,Inf,0.479928073,NA,1.695051113,Inf,Inf,14.233,NA
1274,Atk228,1.70E-06,63,26.294,Inf,0.439560833,NA,1.64912196,Inf,Inf,19.406,NA
1289,Atk241,1.88E-06,63,19.451,Inf,0.271515418,NA,1.367002567,Inf,Inf,20.961,NA
1291,Atk243,2.24E-06,63,26.125,Inf,0.461215541,NA,1.691685991,Inf,Inf,8.164,NA
1302,Atk253,2.05E-06,63,21.326,Inf,0.385600102,NA,1.558191935,Inf,Inf,9.985,NA
1304,Atk255,1.83E-06,63,23.408,Inf,0.431843543,NA,1.639121015,Inf,Inf,12.091,NA
1308,Atk259,2.23E-06,63,17.548,Inf,0.305293703,NA,1.420858742,Inf,Inf,11.297,NA
1310,Atk260,2.14E-06,63,28.756,Inf,0.524040387,NA,1.805458037,Inf,Inf,7.341,NA
1333,Atk281,2.87E-06,63,19.937,Inf,0.348100306,NA,1.491422795,Inf,Inf,9.83,NA
1371,Atk315,2.49E-06,63,18.379,Inf,0.355562869,NA,1.50732323,Inf,Inf,17.233,NA
1413,Atk353,1.24E-06,63,43.293,Inf,NA,NA,NA,Inf,Inf,6.634,NA
1440,Atk378,1.51E-06,63,25.438,Inf,0.413955072,NA,1.601097384,Inf,Inf,19.903,NA
1450,Atk387,1.87E-06,63,31.5,Inf,0.635065634,NA,2.050539693,Inf,Inf,8.137,NA
1636,Atk554,2.06E-06,63,27.362,Inf,0.497080478,NA,1.761067738,Inf,Inf,17.172,NA
1708,Atk619,1.61E-06,63,29.088,Inf,0.575890771,NA,1.923469739,Inf,Inf,8.806,NA
1727,Atk636,2.43E-06,63,24.327,Inf,0.420471316,NA,1.614927116,Inf,Inf,10.673,NA
1381,Atk324,8.52E-07,62.714,51.835,67.96,-0.343414342,5.466242682,NA,5.246,16.125,2.896,-5.809657024
1221,Atk180,1.41E-06,62.491,46.056,73.479,NA,2.318624176,NA,10.988,27.423,5.162,NA
1619,Atk539,1.97E-06,62.157,-3.475,68.969,0.362315144,3.613157901,1.507810178,6.812,72.444,9.372,-3.250842756
1384,Atk327,5.91E-07,62.151,53.003,68.17,-0.453629708,4.550211071,NA,6.019,15.167,2.805,-5.003840779
1434,Atk372,1.40E-06,62.104,32.234,Inf,NA,1.00950251,2.324805393,Inf,Inf,18.534,NA
1142,Atk109,8.63E-07,62.099,48.413,69.794,-0.382267758,-2.442064464,NA,7.695,21.381,3.865,2.059796707
1796,Atk92,2.91E-06,62.046,-14.196,79.706,0.293588766,1.185092012,1.407407974,17.66,93.902,15.03,-0.891503247
1160,Atk125,2.30E-06,62,29.979,Inf,0.446783073,NA,1.6496275,Inf,Inf,7.43,NA
1207,Atk168,1.48E-06,62,36.568,Inf,0.829489905,NA,2.557846561,Inf,Inf,7.038,NA
1210,Atk170,1.93E-06,62,24.103,Inf,0.443428075,NA,1.654699795,Inf,Inf,10.872,NA
1275,Atk229,1.98E-06,62,24.951,Inf,0.489966376,NA,1.758948528,Inf,Inf,8.765,NA
1278,Atk231,2.12E-06,62,19.417,Inf,0.35469099,NA,1.510136797,Inf,Inf,9.908,NA
1280,Atk233,1.86E-06,62,22.639,Inf,0.434883517,NA,1.651707576,Inf,Inf,7.598,NA
1283,Atk236,2.01E-06,62,26.859,Inf,0.471993295,NA,1.710397566,Inf,Inf,9.619,NA
1284,Atk237,2.32E-06,62,18.332,Inf,0.337838627,NA,1.481543776,Inf,Inf,10.766,NA
1293,Atk245,2.46E-06,62,18.119,Inf,0.36662944,NA,1.526577771,Inf,Inf,9.785,NA
1299,Atk250,2.39E-06,62,22.352,Inf,0.343861072,NA,1.484504612,Inf,Inf,14.135,NA
1300,Atk251,2.66E-06,62,22.045,Inf,0.365860278,NA,1.52562979,Inf,Inf,15.061,NA
1330,Atk279,1.86E-06,62,12.484,Inf,0.28886722,NA,1.393535678,Inf,Inf,18.432,NA
1334,Atk282,2.51E-06,62,3.512,Inf,0.211540018,NA,1.27991403,Inf,Inf,19.487,NA
1386,Atk329,9.31E-07,62,32.499,Inf,0.721252202,NA,2.291171384,Inf,Inf,16.322,NA
1429,Atk368,1.30E-06,62,33.961,Inf,0.775790842,NA,2.414801815,Inf,Inf,6.35,NA
1574,Atk499,2.70E-06,62,28.824,Inf,0.451403993,NA,1.657361956,Inf,Inf,6.935,NA
1588,Atk510,1.93E-06,62,17.219,Inf,0.227574421,NA,1.296864828,Inf,Inf,16.041,NA
1613,Atk533,1.88E-06,62,23.2,Inf,0.273490112,NA,1.359759478,Inf,Inf,12.535,NA
1624,Atk543,1.94E-06,62,26.975,Inf,NA,NA,NA,Inf,Inf,11.778,NA
1689,Atk601,1.67E-06,62,15.414,Inf,0.234847623,NA,1.306940637,Inf,Inf,24.235,NA
1694,Atk606,2.12E-06,62,19.976,Inf,0.328851011,NA,1.458248319,Inf,Inf,17.132,NA
1697,Atk609,2.41E-06,62,20.459,Inf,0.380662039,NA,1.549789855,Inf,Inf,16.005,NA
1747,Atk654,1.82E-06,62,33.807,Inf,0.755114626,NA,2.366459355,Inf,Inf,5.977,NA
1171,Atk135,8.90E-07,61.916,47.165,68.825,-0.568674477,4.126643547,NA,6.909,21.66,3.796,-4.695318024
1580,Atk503,2.32E-06,61.763,6.439,72.687,0.435051853,1.351378333,1.639585141,10.924,66.248,9.875,-0.91632648
1188,Atk150,1.05E-06,61.635,39.137,Inf,1.202057721,1.03787961,NA,Inf,Inf,10.957,0.164178111
1551,Atk478,3.01E-06,61.591,#NAME?,68.711,0.194371167,3.070508024,1.247236292,7.12,Inf,14.744,-2.876136857
1263,Atk218,1.91E-06,61.585,23.439,71.826,NA,2.450635711,2.20673981,10.241,48.387,7.681,NA
1559,Atk485,3.16E-06,61.528,-16.689,78.454,0.281354019,0.880116431,1.380859765,16.926,95.143,15.078,-0.598762411
1389,Atk331,1.15E-06,61.443,39.814,Inf,NA,0.359695079,NA,Inf,Inf,11.464,NA
1567,Atk492,2.65E-06,61.383,-17.16,85.456,0.264298103,0.476809992,1.35315028,24.073,102.616,17.597,-0.212511889
1167,Atk131,1.21E-06,61.338,34.378,94.354,0.9597648,0.827553537,NA,33.016,59.976,11.182,0.132211263
1547,Atk474,2.06E-06,61.301,-14.694,77.546,0.284841368,0.99915642,1.386376739,16.245,92.24,14.496,-0.714315053
1926,MR293,5.06E-06,61.215,-1.566,74.276,0.376145377,NA,1.549493642,13.061,75.842,11.609,NA
1272,Atk226,8.94E-07,61.089,39.898,102.911,-0.853455244,0.886377098,NA,41.822,63.013,10.877,-1.739832342
1184,Atk147,1.12E-06,61.039,13.328,75.789,0.507449469,1.395854393,1.773124156,14.75,62.461,10.304,-0.888404924
1199,Atk160,1.42E-06,61,27.683,Inf,0.509806504,NA,1.790769423,Inf,Inf,9.125,NA
1217,Atk177,1.59E-06,61,33.67,Inf,0.715480253,NA,2.244478514,Inf,Inf,5.545,NA
1219,Atk179,1.72E-06,61,30.001,Inf,0.56617925,NA,1.892593281,Inf,Inf,4.931,NA
1279,Atk232,2.26E-06,61,15.162,Inf,0.286463214,NA,1.398199462,Inf,Inf,13.158,NA
1286,Atk239,7.79E-07,61,31.576,Inf,0.687103833,NA,2.191735534,Inf,Inf,17.818,NA
1290,Atk242,2.27E-06,61,27.908,Inf,0.522018178,NA,1.817278009,Inf,Inf,7.105,NA
1295,Atk247,2.20E-06,61,15.023,Inf,0.346789503,NA,1.491544523,Inf,Inf,9.326,NA
1316,Atk266,2.65E-06,61,16.954,Inf,0.294208293,NA,1.405382299,Inf,Inf,12.481,NA
1324,Atk273,2.10E-06,61,23.915,Inf,0.426996343,NA,1.637852915,Inf,Inf,12.964,NA
1328,Atk277,1.86E-06,61,17.853,Inf,0.358045516,NA,1.511764308,Inf,Inf,16.575,NA
1329,Atk278,1.99E-06,61,19.854,Inf,0.358837658,NA,1.509099467,Inf,Inf,14.65,NA
1411,Atk351,1.12E-06,61,39.168,Inf,-0.804359187,NA,NA,Inf,Inf,4.036,NA
1448,Atk385,2.34E-06,61,6.667,Inf,0.180943439,NA,1.23536495,Inf,Inf,25.512,NA
1452,Atk389,1.97E-06,61,25.908,Inf,0.488180211,NA,1.753744627,Inf,Inf,9.583,NA
1458,Atk394,1.69E-06,61,30.439,Inf,0.634456795,NA,2.071672357,Inf,Inf,8.933,NA
1459,Atk395,1.49E-06,61,33.076,Inf,0.797051755,NA,2.504047732,Inf,Inf,6.817,NA
1464,Atk4,1.54E-06,61,22.75,Inf,0.367435007,NA,1.527152034,Inf,Inf,12.098,NA
1478,Atk411,1.45E-06,61,34.285,Inf,0.808740181,NA,2.53221392,Inf,Inf,12.691,NA
1579,Atk502,2.21E-06,61,33.011,Inf,0.552818736,NA,1.856026598,Inf,Inf,4.858,NA
1585,Atk508,2.02E-06,61,20.865,Inf,0.281901534,NA,1.376474076,Inf,Inf,13.165,NA
1617,Atk537,1.84E-06,61,22.292,Inf,0.387864755,NA,1.549779881,Inf,Inf,10.217,NA
1691,Atk603,1.81E-06,61,14.779,Inf,0.260733667,NA,1.352179374,Inf,Inf,24.713,NA
1703,Atk614,2.35E-06,61,34.766,Inf,0.845655553,NA,2.595874327,Inf,Inf,3.798,NA
1725,Atk634,2.45E-06,61,18.591,Inf,0.336537687,NA,1.476800245,Inf,Inf,11.581,NA
1726,Atk635,2.22E-06,61,18.374,Inf,0.346935776,NA,1.489607317,Inf,Inf,16.233,NA
1748,Atk655,1.89E-06,61,32.93,Inf,0.715906086,NA,2.268678172,Inf,Inf,9.587,NA
1750,Atk657,1.81E-06,61,26.651,Inf,NA,NA,1.858984097,Inf,Inf,14.128,NA
1758,Atk664,2.10E-06,61,27.085,Inf,0.539912474,NA,1.855098731,Inf,Inf,10.101,NA
1762,Atk668,1.55E-06,61,29.927,Inf,0.607967765,NA,2.007979665,Inf,Inf,14.949,NA
1710,Atk620,1.70E-06,60.963,25.767,Inf,0.558147873,NA,1.888325729,Inf,Inf,12.964,NA
1158,Atk123,2.73E-06,60.961,13.719,Inf,0.361383362,1.185691628,1.521335236,Inf,Inf,22.708,-0.824308266
1222,Atk181,2.40E-06,60.936,4.528,78.843,0.420425423,0.826242227,1.623722109,17.907,74.315,12.464,-0.405816804
1156,Atk121,1.92E-06,60.821,21.081,71.337,NA,2.699274313,NA,10.516,50.256,7.912,NA
1570,Atk495,2.80E-06,60.776,-11.95,84.661,0.302996552,0.533993164,1.415467412,23.885,96.611,16.671,-0.230996612
1380,Atk323,7.15E-07,60.757,47.207,67.008,-0.467299772,3.017962257,NA,6.251,19.801,3.493,-3.485262029
1539,Atk467,2.23E-06,60.699,17.537,72.423,0.589863577,1.804847351,1.949045623,11.724,54.886,8.751,-1.214983774
1552,Atk479,2.94E-06,60.69,-12.506,75.912,0.300355661,1.118329856,1.415408788,15.222,88.418,13.746,-0.817974195
1800,Atk96,1.06E-06,60.615,35.852,68.475,1.127591697,3.586832563,NA,7.86,32.623,5.354,-2.459240867
1412,Atk352,8.08E-07,60.61,46.192,Inf,-0.500261607,NA,NA,Inf,Inf,4.397,NA
1212,Atk172,1.30E-06,60.499,39.998,Inf,NA,0.32692614,NA,Inf,Inf,9.922,NA
1260,Atk215,2.36E-06,60.449,-8.143,70.2,0.341713368,2.422627206,1.485303538,9.751,78.343,11.038,-2.080913838
1922,MR289,6.97E-06,60.4024,6.4094,74.8794,0.435312654,NA,1.650105213,14.477,68.47,11.043,NA
1402,Atk343,1.64E-06,60.376,29.922,Inf,0.736584627,0.372512707,2.331628396,Inf,Inf,21.509,0.364071921
1534,Atk462,2.63E-06,60.298,#NAME?,70.106,0.270826305,1.698439229,1.353849026,9.808,Inf,12.634,-1.427612924
1218,Atk178,1.40E-06,60.176,37.209,Inf,NA,0.785259109,NA,Inf,Inf,12.165,NA
1593,Atk515,2.64E-06,60.163,-17.074,74.564,0.283616496,1.37758459,1.384266822,14.401,91.638,13.955,-1.093968094
1264,Atk219,2.01E-06,60.146,14.588,92.252,0.492604845,0.718026833,1.76010734,32.106,77.664,14.628,-0.225421988
1200,Atk161,1.51E-06,60,32.435,Inf,0.699393435,NA,2.216398263,Inf,Inf,5.407,NA
1242,Atk2,1.89E-06,60,18.648,Inf,0.334658903,NA,1.47659011,Inf,Inf,11.829,NA
1296,Atk248,2.70E-06,60,19.572,Inf,0.382110085,NA,1.559039457,Inf,Inf,9.009,NA
1297,Atk249,2.46E-06,60,19.919,Inf,0.330371952,NA,1.468901906,Inf,Inf,13.295,NA
1321,Atk270,2.37E-06,60,11.073,Inf,0.26875654,NA,1.368414068,Inf,Inf,16.367,NA
1325,Atk274,2.26E-06,60,29.863,Inf,0.631562571,NA,2.063293218,Inf,Inf,5.52,NA
1355,Atk300,2.24E-06,60,23.702,Inf,0.452440177,NA,1.692735338,Inf,Inf,12.145,NA
1372,Atk316,1.82E-06,60,20.117,Inf,0.398070673,NA,1.588778517,Inf,Inf,20.938,NA
1428,Atk367,2.09E-06,60,33.426,Inf,0.78247605,NA,2.458279104,Inf,Inf,6.039,NA
1430,Atk369,1.77E-06,60,31.725,Inf,NA,NA,NA,Inf,Inf,5.223,NA
1447,Atk384,2.32E-06,60,26.39,Inf,0.554545647,NA,1.894625405,Inf,Inf,6.006,NA
1692,Atk604,1.74E-06,60,21.136,Inf,0.387812996,NA,1.568637594,Inf,Inf,12.277,NA
1700,Atk611,2.06E-06,60,22.562,Inf,0.424316418,NA,1.628762076,Inf,Inf,16.474,NA
1701,Atk612,2.45E-06,60,20.863,Inf,0.374541789,NA,1.53808764,Inf,Inf,12.273,NA
1735,Atk643,1.81E-06,60,28.99,Inf,NA,NA,NA,Inf,Inf,11.251,NA
1739,Atk647,2.64E-06,60,14.323,Inf,0.331353884,NA,1.471936485,Inf,Inf,14.263,NA
1744,Atk651,2.12E-06,60,27.898,Inf,0.595144767,NA,1.987701101,Inf,Inf,6.545,NA
1765,Atk670,2.20E-06,60,12.442,Inf,0.326066531,NA,1.462813751,Inf,Inf,18.761,NA
1803,Atk99,8.12E-07,60,32.657,Inf,0.822522972,NA,2.595830216,Inf,Inf,7.968,NA
1353,Atk3,1.69E-06,59.952,-17.066,65.658,0.274847011,0.818698302,1.369920183,5.706,82.724,10.251,-0.54385129
1234,Atk192,1.87E-06,59.752,17.636,71.81,0.609970149,1.876167119,2.003621823,12.058,54.174,8.734,-1.26619697
1577,Atk500,3.06E-06,59.716,6.972,81.216,0.436500886,0.656244628,1.64717338,21.5,74.244,13.088,-0.219743742
1603,Atk524,2.54E-06,59.587,-23.281,72.089,0.262968915,1.467259056,1.354735138,12.502,95.37,13.998,-1.204290141
1138,Atk105,1.48E-06,59.353,33.799,70.829,1.049525515,2.063751187,NA,11.476,37.03,6.525,-1.014225672
1541,Atk469,2.11E-06,59.29,5.746,77.47,0.434238983,1.093123427,1.642752346,18.18,71.724,12.19,-0.658884445
1175,Atk139,1.71E-06,59.238,29.87,76.766,0.884614307,1.308291362,2.801407,17.528,46.896,8.626,-0.423677055
1163,Atk128,1.65E-06,59.148,29.522,109.682,0.833186851,0.643239007,2.632968222,50.534,80.16,14.207,0.189947843
1595,Atk517,2.39E-06,59.066,#NAME?,69.557,0.236684326,1.821046256,1.31125542,10.491,Inf,13.799,-1.584361929
1562,Atk488,2.45E-06,59.065,7.436,93.092,0.411538728,0.598079091,1.603282301,34.027,85.656,16.114,-0.186540363
1281,Atk234,9.82E-07,59,34.539,Inf,0.923052766,NA,2.883054943,Inf,Inf,4.147,NA
1307,Atk258,2.36E-06,59,17.59,Inf,0.324430408,NA,1.463126069,Inf,Inf,11.937,NA
1322,Atk271,2.35E-06,59,9.193,Inf,0.244502611,NA,1.331893536,Inf,Inf,13.915,NA
1332,Atk280,2.45E-06,59,18.936,Inf,0.369811465,NA,1.536555446,Inf,Inf,8.926,NA
1335,Atk283,2.65E-06,59,7.777,Inf,0.229606012,NA,1.313416655,Inf,Inf,10.919,NA
1385,Atk328,1.16E-06,59,31.483,Inf,0.769074408,NA,2.452653196,Inf,Inf,8.133,NA
1417,Atk357,2.26E-06,59,24.565,Inf,0.429718936,NA,1.645288457,Inf,Inf,13.696,NA
1421,Atk360,2.21E-06,59,28.677,Inf,NA,NA,NA,Inf,Inf,11.016,NA
1461,Atk397,1.31E-06,59,35.569,Inf,0.951153813,NA,NA,Inf,Inf,8.293,NA
1469,Atk403,1.66E-06,59,26.718,Inf,0.554208917,NA,1.906873331,Inf,Inf,14.874,NA
1477,Atk410,1.92E-06,59,26.368,Inf,0.526911904,NA,1.845578386,Inf,Inf,8.492,NA
1484,Atk417,2.35E-06,59,31.399,Inf,0.738452615,NA,2.344562142,Inf,Inf,5.041,NA
1500,Atk431,1.55E-06,59,36.354,Inf,1.005109101,NA,NA,Inf,Inf,4.498,NA
1510,Atk440,2.15E-06,59,28.158,Inf,0.590760648,NA,1.98252607,Inf,Inf,7.842,NA
1516,Atk446,1.26E-06,59,40.249,Inf,-0.638155569,NA,NA,Inf,Inf,9.26,NA
1523,Atk452,1.79E-06,59,39.187,Inf,1.127514004,NA,NA,Inf,Inf,3.88,NA
1612,Atk532,1.84E-06,59,21.892,Inf,0.236360273,NA,1.309320137,Inf,Inf,21.112,NA
1662,Atk578,2.09E-06,59,31.879,Inf,0.657338893,NA,2.121824954,Inf,Inf,5.9,NA
1690,Atk602,1.82E-06,59,18.025,Inf,0.299968808,NA,1.41577806,Inf,Inf,19.417,NA
1699,Atk610,2.61E-06,59,21.302,Inf,0.41824505,NA,1.618920392,Inf,Inf,9.474,NA
1716,Atk626,1.62E-06,59,30.802,Inf,NA,NA,1.997712117,Inf,Inf,14.037,NA
1740,Atk648,2.53E-06,59,17.087,Inf,0.35286988,NA,1.513895666,Inf,Inf,12.784,NA
1745,Atk652,2.06E-06,59,27.518,Inf,0.583699088,NA,1.959475315,Inf,Inf,6.14,NA
1746,Atk653,2.26E-06,59,26.024,Inf,0.513798642,NA,1.808960073,Inf,Inf,6.834,NA
1790,Atk87,3.57E-06,58.97,-10.802,68.715,0.330422593,2.168807435,1.473907096,9.745,79.517,11.127,-1.838384842
1757,Atk663,1.84E-06,58.937,22.777,73.135,0.690516741,1.32437161,2.213341723,14.198,50.358,8.662,-0.633854869
1548,Atk475,1.55E-06,58.936,14.541,Inf,0.334433546,0.344506536,1.472077728,Inf,Inf,26.623,-0.010072991
1581,Atk504,1.45E-06,58.897,19.455,75.008,0.640710862,1.22798268,2.065904607,16.111,55.553,9.665,-0.587271819
1228,Atk187,1.41E-06,58.744,33.363,87.918,1.011069865,0.81223498,NA,29.174,54.555,10.217,0.198834885
1235,Atk193,1.44E-06,58.74,33.323,77.451,1.032070696,1.205131548,NA,18.711,44.128,8.27,-0.173060852
1549,Atk476,1.97E-06,58.644,3.004,81.01,0.411671267,0.89029389,1.606619274,22.366,78.006,13.765,-0.478622623
1229,Atk188,1.55E-06,58.619,34.098,94.063,1.00171533,0.511321593,3.095670383,35.444,59.965,10.976,0.490393737
1211,Atk171,1.12E-06,58.591,46.474,75.017,-0.552861317,1.503503508,NA,16.426,28.543,5.334,-2.056364825
1227,Atk186,1.46E-06,58.437,33.704,90.657,1.006907341,0.831996936,NA,32.22,56.953,10.572,0.174910405
1537,Atk465,2.76E-06,58.216,2.34,74.049,0.410238439,1.137396783,1.603936398,15.833,71.709,11.72,-0.727158344
1643,Atk560,1.83E-06,58.171,25.022,62.793,0.782275649,6.236167873,2.484969095,4.622,37.771,4.963,-5.453892224
1285,Atk238,1.64E-06,58.149,34.791,63.283,NA,NA,NA,5.134,28.492,4.189,NA
1597,Atk519,2.44E-06,58.126,-10.725,74.999,0.317763784,1.083625519,1.443310012,16.873,85.724,13.77,-0.765861735
1665,Atk580,2.02E-06,58.116,-2.904,64.297,0.379870753,3.985350731,1.555414254,6.181,67.201,8.571,-3.605479978
1618,Atk538,1.57E-06,58.099,-2.136,77.206,0.363303773,0.785937463,1.514831214,19.107,79.342,13.377,-0.42263369
1602,Atk523,2.04E-06,58.093,#NAME?,67.677,0.259419257,-3.819793356,1.346263687,9.584,Inf,12.805,4.079212613
1647,Atk564,1.91E-06,58.077,25.761,64.729,0.800520698,3.935401798,2.544967312,6.652,38.968,5.676,-3.134881101
1672,Atk587,2.07E-06,58.062,19.189,71.229,NA,2.045457556,2.13489009,13.167,52.04,8.69,NA
1277,Atk230,2.09E-06,58,26.342,Inf,0.524243378,NA,1.832127651,Inf,Inf,7.464,NA
1282,Atk235,1.52E-06,58,28.872,Inf,0.621948063,NA,2.047283967,Inf,Inf,6.15,NA
1314,Atk264,2.74E-06,58,22.605,Inf,0.416494641,NA,1.623791996,Inf,Inf,10.973,NA
1317,Atk267,2.87E-06,58,14.965,Inf,0.319977477,NA,1.459570878,Inf,Inf,12.623,NA
1326,Atk275,2.26E-06,58,12.814,Inf,0.284754129,NA,1.397607413,Inf,Inf,18.679,NA
1361,Atk306,1.70E-06,58,21.386,Inf,0.442641372,NA,1.678667794,Inf,Inf,19.119,NA
1426,Atk365,2.26E-06,58,27.532,Inf,0.630456138,NA,2.071417758,Inf,Inf,5.02,NA
1437,Atk375,2.29E-06,58,20.543,Inf,0.426230892,NA,1.647298718,Inf,Inf,11.495,NA
1445,Atk382,2.16E-06,58,19.052,Inf,0.371163724,NA,1.546179589,Inf,Inf,11.28,NA
1455,Atk391,1.59E-06,58,26.675,Inf,0.566910217,NA,1.93132691,Inf,Inf,9.444,NA
1466,Atk400,1.91E-06,58,21.337,Inf,0.459507696,NA,1.701749284,Inf,Inf,11.061,NA
1468,Atk402,1.45E-06,58,32.935,Inf,0.820645815,NA,2.595831134,Inf,Inf,13.727,NA
1479,Atk412,1.60E-06,58,32.032,Inf,0.814772067,NA,2.58162589,Inf,Inf,5.565,NA
1491,Atk423,1.93E-06,58,31.924,Inf,0.779874752,NA,2.469789001,Inf,Inf,5.657,NA
1493,Atk425,1.64E-06,58,27.797,Inf,0.601984484,NA,2.015863662,Inf,Inf,9.963,NA
1495,Atk427,1.18E-06,58,28.422,Inf,0.632988377,NA,2.098886998,Inf,Inf,14.618,NA
1514,Atk444,1.17E-06,58,41.205,Inf,-0.57514049,NA,0.473167934,Inf,Inf,7.614,NA
1528,Atk457,1.27E-06,58,31.691,Inf,0.797812339,NA,2.534930577,Inf,Inf,8.797,NA
1681,Atk595,1.66E-06,58,24.699,Inf,0.5106227,NA,1.813187903,Inf,Inf,16.836,NA
1693,Atk605,2.44E-06,58,11.108,Inf,0.268459298,NA,1.368443129,Inf,Inf,17.426,NA
1705,Atk616,1.55E-06,58,37.498,Inf,1.068977233,NA,NA,Inf,Inf,7.81,NA
