"","rmax","topt","ctmin","ctmax","e","eh","q10","thermal_safety_margin","thermal_tolerance","breadth","skewness","orginalID"
"566",5.6908090808327e-05,23.6826474,-6.1583526,35.3946474,0.538972640870807,1.36186864972403,2.1226001973145,11.712,41.553,8.909,-0.82289600885322,"596"
"567",4.20400721360094e-05,26.2958035,-7.4171965,34.2498035,0.465901796508874,NA,1.89600219758054,7.954,41.667,7.948,NA,"597"
"568",2.8577538146359e-05,29.1272058,1.2922058,41.7282058,0.721947564193721,NA,2.6720730589762,12.601,40.436,8.329,NA,"598"
"569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"599"
"570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"600"
"571",3.51342683669601e-05,31.384,-2.038,88.166,0.447900094386319,0.250053594606863,1.81337599648319,56.782,90.204,17.53,0.197846499779456,"601"
"572",3.18900025907395e-05,31.271,0.00800000000000267,62.818,0.413365225681625,0.333407143155132,1.73259428353458,31.547,62.81,17.581,0.0799580825264923,"602"
"573",3.21263508503661e-05,39.78,2.719,71.24,0.423668600802707,0.262874840815196,1.72153518832169,31.46,68.521,16.321,0.160793759987512,"603"
"574",1.45467251708249e-05,39.74,1.59,71.933,0.484799247700008,0.207023069190008,1.85937279722306,32.193,70.343,11.038,0.27777617851,"604"
"575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"605"
"576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"606"
"577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"607"
"578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"608"
"579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"609"
"580",1.35766820533709e-06,17.609,13.24,65.59,0.982316406379957,0.539272098339561,4.10612991821493,47.981,52.35,5.407,0.443044308040396,"610"
"581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"611"
"582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612"
"583",2.99483521794631e-06,27.886,-25.69,68.587,0.287498914339725,NA,1.48920465125473,40.701,94.277,12.123,NA,"613"
"584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"614"
"585",4.27811434527767e-06,27.811,-26.901,32.521,0.353500458728617,NA,1.63245062324438,4.71,59.422,7.32,NA,"615"
"586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"616"
"587",5.77262789402851e-06,23.162,-0.607999999999997,26.035,0.339180197853564,NA,1.62392051108881,2.873,26.643,8.935,NA,"617"
"588",6.36623313682453e-06,17.614,-4.196,34.094,0.549522834316556,NA,2.22305843402056,16.48,38.29,11.227,NA,"618"
"589",7.18586286131345e-06,15.318,-10.459,26.951,0.239549908598102,NA,1.41796591336746,11.633,37.41,14.917,NA,"619"
"590",2.61605069635651e-06,15.627,-7.816,21.978,0.121429084713074,NA,1.19138631223277,6.351,29.794,15.434,NA,"620"
"591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"621"
"592",1.2633083481338e-05,18.29,-14.024,Inf,0.378634021675723,NA,1.73640426651142,Inf,Inf,16.193,NA,"622"
"593",8.22747209095438e-06,16.536,-12.299,70.344,0.347900191596614,NA,1.66116971900648,53.808,82.643,17.51,NA,"623"
"594",3.64060378082239e-06,20.928,-29.227,37.97,0.323132709350693,NA,1.58712115133802,17.042,67.197,11.196,NA,"624"
"595",4.95747125888089e-06,19.131,-18.169,49.859,0.511569722549956,NA,2.10932464619215,30.728,68.028,12.597,NA,"625"
"596",5.08338911861803e-06,20.992,-27.434,34.831,0.343984031087085,NA,1.63480293514131,13.839,62.265,10.577,NA,"626"
"597",4.96029559759956e-06,23.517,-0.147999999999996,26.097,0.615717151692978,NA,2.39435355637983,2.58,26.245,4.626,NA,"627"
"598",3.50010114401508e-06,21.122,-1.938,33.362,0.532976793166033,NA,2.13134166050426,12.24,35.3,8.742,NA,"628"
"599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"629"
"600",4.63714682732364e-06,20.676,-3.015,37.245,0.589203808851385,NA,2.30324821676034,16.569,40.26,9.778,NA,"630"
"601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"631"
"602",4.71404763880024e-06,19.985,-3.523,43.033,0.896953624442665,NA,3.66218092262839,23.048,46.556,9.103,NA,"632"
"603",18.4966836486748,21.184,3.937,23.881,0.544035457598411,NA,NA,2.697,19.944,6.38,NA,"633"
"604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"634"
"605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"635"
"606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"636"
"607",1.01924919658311e-05,19.487,-4.77,77.774,0.237515639153196,0.290642421827902,1.38805264174736,58.287,82.544,13.781,-0.0531267826747061,"637"
"608",8.92501041199664e-06,24.377,-Inf,62.422,0.137395355522799,0.325711240044453,1.20549767545793,38.045,Inf,18.081,-0.188315884521654,"638"
"609",9.65200971693142e-06,32.25,9.747,53.592,0.660767682475574,NA,2.3960704442438,21.342,43.845,8.172,NA,"639"
"610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"640"
"611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"641"
"612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"642"
"613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"643"
"614",7.6277694985899e-05,32.843,14.046,35.718,0.620891006927488,NA,2.28098653194702,2.875,21.672,6.295,NA,"644"
"615",0.0008167457432818,18.417,-40.939,41.884,-0.340046567276458,0.843330829245969,0.610697735704233,23.467,82.823,16.346,-1.18337739652243,"645"
"616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"646"
"617",0.00232284638330509,30,-3.413,Inf,0.287112346944815,NA,1.47358747954984,Inf,Inf,8.241,NA,"647"
"618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"648"
"619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"661"
"620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"662"
"621",4.11191202816552e-05,32.945,7.946,45.686,0.200517834965192,1.6915002700882,1.29987213776336,12.741,37.74,19.751,-1.490982435123,"663"
"622",3.89684770605705e-05,29.736,16.474,43.329,NA,0.307689337579092,NA,13.593,26.855,16.05,NA,"664"
"623",4.82377592451381e-05,17.951,11.725,Inf,NA,0.148588729230816,NA,Inf,Inf,17.223,NA,"665"
"624",3.80375352411266e-05,25.552,-9.517,86.201,0.200232173207548,0.277765900813775,1.3079079620441,60.649,95.718,18.872,-0.0775337276062266,"666"
"625",3.35418556531428e-05,24.746,-10.603,62.99,0.142443589269874,0.520550069959454,1.21401381786897,38.244,73.593,17.166,-0.37810648068958,"667"
"626",3.17900586435604e-05,29.697,5.896,49.232,0.227977354873336,NA,1.35070479288982,19.535,43.336,15.493,NA,"668"
"627",4.04665798301341e-06,32.174,9.294,56.748,0.585253343554004,0.418798283288116,2.1670794110961,24.574,47.454,14.979,0.166455060265888,"669"
"628",7.84283191200617e-06,19.713,11.317,49.775,3.79020987753662,0.276673568124051,NA,30.062,38.458,13.672,3.51353630941257,"670"
"629",103.34920080921,34.086,-2.239,46.765,0.288272394762684,0.815091525343553,NA,12.679,49.004,16.847,-0.526819130580869,"671"
"630",101.681879356124,39.027,-1.541,52.874,0.317076181299852,0.67627538754541,NA,13.847,54.415,17.301,-0.359199206245558,"672"
"631",2.40442247016816e-05,19.813,6.732,Inf,NA,0.039846778280642,NA,Inf,Inf,22.54,NA,"673"
"632",2.78110662500663e-05,25.541,-3.57,Inf,0.241475764305863,0.0344047617671384,1.38928369801173,Inf,Inf,21.237,0.207071002538724,"674"
"633",3.15782260887588e-05,27.574,-2.062,Inf,0.438491249250815,0.0848495529875925,1.81369131625648,Inf,Inf,17.104,0.353641696263222,"675"
"634",3.02954634930894e-05,21.503,9.237,40.878,NA,0.00891852325451446,NA,19.375,31.641,20.437,NA,"676"
"635",3.55562120684224e-05,25.517,-16.103,Inf,0.254927813288884,0.0512251444024121,1.41681185375779,Inf,Inf,21.284,0.203702668886472,"677"
"636",4.2545765850028e-05,24.154,0.966999999999999,Inf,0.358314634631652,0.0289436029923378,1.62737103217204,Inf,Inf,20.092,0.329371031639314,"678"
"637",4.55923300021384e-05,28.951,1.969,Inf,0.427103146862471,NA,1.76744283664402,Inf,Inf,15.567,NA,"679"
"638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"680"
"639",1.22642316419619e-05,27.356,-0.661000000000001,Inf,0.305962023756317,0.270257462965214,1.51428129577323,Inf,Inf,18.556,0.0357045607911023,"681"
"640",6.74323266504826e-06,34.629,2.808,71.901,0.422771701276496,0.335247232722375,1.71811087664312,37.272,69.093,14.99,0.0875244685541209,"682"
"641",2.80937087251343e-05,33.071,22.833,48.551,0.424322928249554,NA,1.72787983262102,15.48,25.718,9.216,NA,"683"
"642",2.47168403931366e-05,28.803,7.521,62.594,NA,0.499794871335783,NA,33.791,55.073,13.386,NA,"684"
"643",2.83209869787858e-05,28.141,17.125,50.344,NA,0.0295378776800631,NA,22.203,33.219,12.652,NA,"685"
"644",2.77046747242531e-05,26.993,-25.08,76.744,NA,0.335542420632876,NA,49.751,101.824,15.738,NA,"686"
"645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"687"
"646",4.34301338028256e-05,36.904,19.651,48.885,0.150084223833424,NA,1.20667447376696,11.981,29.234,13.644,NA,"688"
"647",2.80819977528049e-05,29.763,11.537,44.151,0.240303658165194,0.942539963383703,1.37120906780105,14.388,32.614,11.372,-0.702236305218509,"689"
"648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"690"
"649",6.27625941967184e-05,24.562,-1.959,47.784,0.454749062169016,0.485542401229532,1.89500721203439,23.222,49.743,15.032,-0.0307933390605159,"691"
"650",6.68683196556011e-05,21.383,-13.344,42.38,0.346339677100996,0.995446482551818,1.62838670497973,20.997,55.724,12.79,-0.649106805450823,"692"
"651",6.53470626420768e-05,14.416,-4.023,Inf,NA,0.179327904619477,NA,Inf,Inf,17.98,NA,"693"
"652",6.28671816399023e-05,16.605,-16.731,79.435,0.236351357255802,0.268124585258331,1.40650219305851,62.83,96.166,17.373,-0.0317732280025284,"694"
"653",3.84620471833809e-06,22,1.085,70.778,0.658466069639159,0.359259571385026,2.50852114268281,48.778,69.693,14.476,0.299206498254133,"695"
"654",0.106423067198988,43.217,12.741,53.787,0.480455184587953,2.16281332530285,1.79649184694548,10.57,41.046,11.489,-1.6823581407149,"696"
"655",0.0610992899129371,45.609,-1.486,54.044,0.427038046765438,1.94076344343409,1.66336882287481,8.435,55.53,10.274,-1.51372539666865,"697"
"656",1.36999599933455e-05,16.703,4.806,38.139,NA,0.192830647537978,NA,21.436,33.333,24.285,NA,"700"
"657",1.25947951718716e-05,22.791,2.179,40.962,0.417326928292978,NA,1.79497663783258,18.171,38.783,17.568,NA,"701"
"658",1.249568834995e-05,17.947,-0.0120000000000005,39.514,NA,0.140571834210182,NA,21.567,39.526,19.269,NA,"702"
"659",2.51975730983244e-05,22.82,1.265,37.367,0.35987455219318,NA,1.65879266595587,14.547,36.102,24.154,NA,"703"
"660",2.63447636811745e-05,34,-32.141,Inf,0.200936886660669,NA,1.30245814258285,Inf,Inf,6.153,NA,"704"
"661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"705"
"662",4.08996683124138e-05,18.242,5.448,38.043,NA,-0.0306604917263603,NA,19.801,32.595,23.234,NA,"706"
"663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"707"
"664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"708"
"665",1.19275513814831e-05,27.975,-15.751,35.929,0.0167438485911172,NA,1.02104599649556,7.954,51.68,12.63,NA,"709"
"666",1.24999316958917e-05,21.998,2.515,36.847,0.311530183923763,NA,1.54772975038127,14.849,34.332,25.005,NA,"710"
"667",1.22180796270611e-05,9.824,3.655,51.888,NA,-0.00533433390860014,NA,42.064,48.233,13.9,NA,"711"
"668",2.62981150110117e-05,19.646,5.728,47.406,NA,0.0204397522402992,NA,27.76,41.678,15.288,NA,"712"
"669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"713"
"670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"714"
"671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"715"
"672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"716"
"673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"717"
"674",6.54546914213049e-06,24.106,3.155,34.829,0.196903954443656,NA,1.31874853156699,10.723,31.674,19.315,NA,"718"
"675",8.99074072603309e-06,19.079,-0.036999999999999,41.756,NA,0.118938492643326,NA,22.677,41.793,17.782,NA,"719"
"676",6.59211366214717e-06,22.607,-0.125999999999998,39.525,0.172423367496639,NA,1.27348847002243,16.918,39.651,21.06,NA,"720"
"677",9.3399778498247e-06,17.257,3.706,36.36,NA,0.0731406083675021,NA,19.103,32.654,24.004,NA,"721"
"678",1.52996067125176e-05,24.59,1.38,36.447,0.310247770262196,NA,1.54597322842544,11.857,35.067,24.631,NA,"722"
"679",8.97635158477805e-06,28.999,-1.987,36.67,0.0898666975764712,NA,1.12669488029848,7.671,38.657,16.589,NA,"723"
"680",0.0020827105054062,32.435,13.903,46.438,0.127432810133194,NA,1.18597601344045,14.003,32.535,5.074,NA,"724"
"681",2.47843571480124e-05,23.528,8.01,37.947,0.410502923534985,NA,1.78002889390924,14.419,29.937,18.198,NA,"725"
"682",1.33912949738525e-05,15.362,3.958,38.316,NA,0.21074049658556,NA,22.954,34.358,20.409,NA,"726"
"683",5.51158069393265e-05,29.772,5.52,37.822,0.235743045597451,NA,1.37332617169892,8.05,32.302,14.395,NA,"727"
"684",6.343252067074e-05,30.059,2.67,38.101,0.140029159254012,NA,1.20101093493435,8.042,35.431,13.509,NA,"728"
"685",4.05444690436852e-05,25.307,6.383,43.719,0.262024859135545,NA,1.422711970246,18.412,37.336,13.526,NA,"729"
"686",5.90799374141084e-05,26.573,11.19,37.887,0.395234603605415,NA,1.70184053935223,11.314,26.697,16.834,NA,"730"
"687",5.69089671256673e-05,30.012,5.639,37.6,0.219963279450351,NA,1.33358509512474,7.588,31.961,14.499,NA,"731"
"688",3.4985317303822e-05,26.912,13.327,37.856,0.578130729028184,NA,2.17371429252133,10.944,24.529,15.274,NA,"732"
"689",3.4764556976676e-05,25.059,8.546,41.973,0.39862401021038,NA,1.70959150741097,16.914,33.427,14.238,NA,"733"
"690",3.95334469159383e-05,31.419,7.193,37.448,0.367817418194494,NA,1.62147493037068,6.029,30.255,10.144,NA,"734"
"691",4.57269878355263e-05,23.583,10.928,41.274,NA,-0.0197543156193325,NA,17.691,30.346,15.288,NA,"735"
"692",4.27689635431046e-05,30.093,8.889,37.524,0.376073354347448,NA,1.64069860450336,7.431,28.635,10.355,NA,"736"
"693",4.53118233826237e-05,26.25,11.361,38.788,0.545141814643022,NA,2.07957946944164,12.538,27.427,15.482,NA,"737"
"694",3.21372708842532e-05,20.494,11.796,47.482,NA,0.112378285740364,NA,26.988,35.686,13.682,NA,"738"
"695",5.72346149315297e-05,30.498,0.658000000000001,37.947,0.423812780531086,NA,1.74453712239936,7.449,37.289,13.157,NA,"739"
"696",3.96853461585752e-05,21.718,12.868,40,NA,-0.122016864619809,NA,18.282,27.132,16.691,NA,"740"
"697",3.94239556250113e-05,28.896,6.739,39.139,0.654294017247364,NA,2.40797593081687,10.243,32.4,12.715,NA,"741"
"698",4.47981185633791e-05,24.832,12.419,37.897,NA,-0.125038440155435,NA,13.065,25.478,17.424,NA,"742"
"699",1.34242942591383e-05,29.5,-1.707,Inf,0.312828577688177,NA,1.52505497969802,Inf,Inf,13.434,NA,"743"
"700",5.15717366826186e-06,21.589,-Inf,34.251,0.161217975991586,1.21387070396544,1.26281907219316,12.662,Inf,14.047,-1.05265272797386,"744"
"701",1.41413292007112e-05,34.5,-2.95,Inf,0.298586013136755,NA,1.49149952200278,Inf,Inf,8.913,NA,"745"
"702",7.43356129995297e-06,23.047,-10.266,83.137,0.356863832689518,0.318543823315909,1.64905303684217,60.09,93.403,18.382,0.0383200093736093,"746"
"703",5.92639850608107e-06,17.413,4.394,84.289,NA,0.332357696183638,NA,66.876,79.895,12.159,NA,"747"
"704",7.15323307339673e-06,19.843,-16.953,69.544,NA,0.271574304183797,NA,49.701,86.497,16.91,NA,"748"
"705",7.44276444365695e-06,20.137,-7.584,Inf,0.203100002046756,0.194193352528366,1.32577699762088,Inf,Inf,21.061,0.00890664951838996,"749"
"706",5.73963207903961e-06,25.641,-3.846,Inf,0.227837164852354,NA,1.36358935962887,Inf,Inf,20.808,NA,"750"
"707",4.32869260889499e-06,23.174,-2.996,58.734,0.406221362720196,0.303591472934098,1.75888827291358,35.56,61.73,17.033,0.102629889786098,"751"
"708",6.51382626497364e-06,20.29,-5.672,Inf,0.238151463240768,0.195993861296776,1.39228074817507,Inf,Inf,20.996,0.0421576019439922,"752"
"709",5.17522148090629e-06,26.33,-11.997,83.924,0.23391057055987,NA,1.37524710309971,57.594,95.921,19.264,NA,"753"
"710",1.69359046224543e-05,33.189,-Inf,51.605,0.177283093665178,1.01055697943064,1.25894792182804,18.416,Inf,18.83,-0.833273885765461,"754"
"711",1.95953876445752e-05,35.496,-27.005,55.775,0.195073106448324,1.10580273407874,1.28128302476235,20.279,82.78,16.537,-0.910729627630421,"755"
"712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"756"
"713",2.40328378057349e-05,26.863,-7.349,Inf,0.438841379921769,NA,1.83165921857126,Inf,Inf,17.034,NA,"757"
"714",2.66077562993743e-05,32.61,-2.375,Inf,0.381851294552807,NA,1.67053334676649,Inf,Inf,12.786,NA,"758"
"715",2.78650410340873e-05,23.129,-5.139,Inf,0.459780056784196,NA,1.89911558048124,Inf,Inf,19.087,NA,"759"
"716",1.64946144781837e-05,16.931,-9.335,37.773,0.220050864057951,0.42203483375516,1.37882326169115,20.842,47.108,22.23,-0.201983969697209,"760"
"717",1.7598096954788e-05,20.974,-4.275,Inf,0.297101329450706,0.197980460650854,1.51114616421225,Inf,Inf,20.626,0.099120868799852,"761"
"718",1.38268336509309e-05,24.637,-0.494999999999997,32.707,0.325513350510919,NA,1.57793260639646,8.07,33.202,15.586,NA,"762"
"719",1.89370672098639e-05,15.5,-11.587,67.778,0.293350236379911,0.295868605238899,1.53383709245052,52.278,79.365,20.508,-0.00251836885898754,"763"
"720",1.63539486244422e-05,26.629,-3.54,82.432,0.509620806986341,NA,1.99858448833166,55.803,85.972,14.962,NA,"764"
"721",1.18453152586828e-05,16.994,6.04,47.209,NA,0.0172932409655345,NA,30.215,41.169,12.251,NA,"765"
"722",1.14650953930408e-05,14.113,-11.504,33.104,0.744798701858206,0.930625590857499,3.0261506970201,18.991,44.608,8.66,-0.185826888999293,"766"
"723",1.17078936748343e-05,23.268,-15.818,Inf,0.30369323483226,0.229881125544569,1.52926495710132,Inf,Inf,19.836,0.073812109287691,"767"
"724",1.70467213492576e-05,24.94,-23.65,Inf,0.233522558790924,0.0861843567748148,1.38708184567312,Inf,Inf,27.79,0.147338202016109,"768"
"725",1.74991272254736e-05,17.542,6.047,33.562,NA,0.17428682486729,NA,16.02,27.515,18.617,NA,"769"
"726",1.52245739759613e-05,18.264,-11.582,63.952,0.61682718617584,0.318399062474101,2.45797914713229,45.688,75.534,13.646,0.298428123701739,"770"
"727",1.59022060713577e-05,24.365,-3.946,Inf,0.476905175111265,0.12746387931884,1.94080693961553,Inf,Inf,18.97,0.349441295792425,"771"
"728",1.55203940634123e-05,32.291,-35.238,67.952,0.105211981341017,NA,1.14971535772688,35.661,103.19,20.071,NA,"772"
"729",1.54996266805853e-05,19.803,5.056,32.737,NA,-0.042024575440203,NA,12.934,27.681,19.32,NA,"773"
"730",1.16980542107652e-05,15.667,-10.419,32.21,0.209644431295982,1.50550369081268,1.35255622113596,16.543,42.629,10.342,-1.29585925951669,"774"
"731",1.90695140691824e-05,18.652,-5.199,Inf,0.213892277752659,0.0761660780702222,1.36132414771266,Inf,Inf,20.62,0.137726199682437,"775"
"732",1.42402458077353e-05,21.694,-18.184,Inf,0.141262154239028,NA,1.22154609177876,Inf,Inf,18.784,NA,"776"
"733",2.1308219717261e-05,18.925,-13.351,Inf,0.329280311921211,0.0879645097506486,1.60763109043205,Inf,Inf,20.797,0.241315802170562,"777"
"734",2.24517410216941e-05,18.704,-5.535,75.712,0.574975222818771,0.295209030393009,2.28789266391313,57.008,81.247,16.738,0.279766192425762,"778"
"735",2.55322082471367e-05,29.32,-4.645,Inf,0.561740788813412,0.165263479238457,2.16041571085919,Inf,Inf,17.889,0.396477309574955,"779"
"736",1.72388769414479e-05,34.13,0.261000000000003,77.386,0.369255148565749,NA,1.64311619255649,43.256,77.125,16.272,NA,"780"
"737",1.57465777703748e-05,30.662,-20.253,67.109,0.261743836619463,0.343813017339163,1.41276219620751,36.447,87.362,17.49,-0.0820691807197005,"781"
"738",8.62225437524648e-06,28.717,-26.826,60.413,0.280694454370287,0.387091785973856,1.46048708480215,31.696,87.239,17.314,-0.106397331603568,"782"
"739",1.95115163442764e-05,29.479,-13.228,76.239,0.372859085237956,0.264936212550774,1.64970118677663,46.76,89.467,16.863,0.107922872687182,"783"
"740",1.16729043533036e-05,24.768,-14.638,79.9,0.220441783078902,0.296533665789102,1.3490343457772,55.132,94.538,17.97,-0.0760918827101998,"784"
"741",1.53306226027073e-05,28.371,3.872,62.99,0.371998128952566,0.346131105305925,1.6476506072382,34.619,59.118,18.376,0.0258670236466408,"785"
"742",9.74807585708883e-06,24.27,-16.266,74.465,0.222417092646839,0.325600549015764,1.35528706556626,50.195,90.731,18.051,-0.103183456368925,"786"
"743",1.90624368717675e-05,27.36,-1.348,69.253,0.385732601074792,0.231369989589705,1.68756935753795,41.893,70.601,18.895,0.154362611485087,"787"
"744",1.25466202235876e-05,24.605,-14.514,Inf,0.23414052571804,0.135793703983307,1.38049085623765,Inf,Inf,24.071,0.0983468217347328,"788"
"745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"789"
"746",2.34580348154524e-05,23.732,-10.557,55.883,0.541639310760193,NA,2.14172563981036,32.151,66.44,12.574,NA,"790"
"747",2.10450876922165e-05,23.985,-15.075,51.44,0.500075190672765,NA,2.02371779790646,27.455,66.515,12.511,NA,"791"
"748",1.74129853708056e-05,21.196,-17.671,51.823,0.409229170126864,NA,1.78100294953942,30.627,69.494,13.155,NA,"792"
"749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"796"
"750",3.40342005786735e-05,35.084,-3.335,79.68,0.384425866107395,0.292163556717528,1.65936990929582,44.596,83.015,13.712,0.0922623093898666,"797"
"751",2.2304862725127e-05,28.351,-3.938,Inf,0.400200065394674,0.165559310238132,1.72169267825011,Inf,Inf,17.34,0.234640755156541,"798"
"752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"799"
"753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"800"
"754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"801"
"755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"802"
"756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"803"
"757",1.78105723452072e-05,26.586,-37.587,57.969,0.230724257295173,0.389609728010055,1.37379576587116,31.383,95.556,17.694,-0.158885470714882,"804"
"758",2.02266590756314e-05,23.229,-33.162,60.657,0.221920435383687,0.3659598893411,1.36196917415622,37.428,93.819,18.589,-0.144039453957413,"805"
"759",1.93793135639926e-05,22.683,-Inf,60.732,0.199550111738247,0.353098289862413,1.32087058059026,38.049,Inf,19.888,-0.153548178124166,"806"
"760",1.94417773085067e-05,21.828,-9.943,61.631,0.137782645691041,0.367981587980099,1.21151125842154,39.803,71.574,16.66,-0.230198942289058,"807"
"761",1.66673141928497e-05,23.646,-34.067,53.048,0.148971704353194,0.422838800952295,1.22980494260222,29.402,87.115,17.148,-0.2738670965991,"808"
"762",2.62573546800229e-05,34.662,-29.746,70.482,0.235463824915275,NA,1.36593870974352,35.82,100.228,15.464,NA,"809"
"763",3.85082939588938e-05,33.721,-26.7,56.087,0.259999260599929,NA,1.41098045504747,22.366,82.787,14.827,NA,"810"
"764",3.83388663153733e-05,33.293,-33.078,53.933,0.241714264125951,NA,1.37786262939691,20.64,87.011,15.429,NA,"811"
"765",3.82006076852735e-05,33.949,-39.176,57.719,0.234762824473382,NA,1.36561221338222,23.77,96.895,15.364,NA,"812"
"766",3.65885832186558e-05,32.25,-34.182,55.632,0.249412704886272,0.316397790266907,1.39822590116386,23.382,89.814,16.554,-0.0669850853806356,"813"
"767",9.19482498955735e-05,21.992,0.225000000000001,50.163,0.402764578916048,0.396292477598881,1.75450492467771,28.171,49.938,18.911,0.00647210131716647,"814"
"768",5.48121086168961e-05,20.501,1.552,39.858,0.29765150376123,0.706621242999221,1.51567932836798,19.357,38.306,18.66,-0.408969739237991,"815"
"769",0.000143833125721591,21.871,0.591000000000001,56.403,0.422409086858731,0.26640623521127,1.80237913764474,34.532,55.812,20.101,0.156002851647461,"816"
"770",0.000158633482948228,23.577,-35.08,69.754,0.20412602079801,0.27972997312581,1.32713404674742,46.177,104.834,20.415,-0.0756039523278009,"817"
"771",0.000109097364480211,19.74,-6.536,73.882,0.386471629946826,0.186352724446055,1.74491995714748,54.142,80.418,23.21,0.200118905500771,"818"
"772",0.000121057689523845,27.04,-2.401,77.717,0.377504963591631,0.30118986097677,1.68065797500258,50.677,80.118,20.774,0.0763151026148609,"819"
"773",9.87208448882444e-05,18.336,-1.29,Inf,0.591388498764206,0.131510219936154,2.33884828760317,Inf,Inf,24.141,0.459878278828052,"820"
"774",9.46348952199409e-05,23.34,-3.203,Inf,0.382158098673728,0.149474526653228,1.71086883350991,Inf,Inf,26.482,0.2326835720205,"821"
"775",8.45795818985092e-05,24.239,-6.093,53.43,0.359054338733441,0.238848483456922,1.65760350855144,29.191,59.523,23.002,0.120205855276519,"822"
"776",6.37861410816583e-05,23.504,-7.341,Inf,0.265464574043674,0.0417090238799582,1.45353989526649,Inf,Inf,29.559,0.223755550163716,"823"
"777",0.000109203042520945,22.876,-6.223,64.783,0.450207334164416,0.346136221671459,1.88381676089377,41.907,71.006,17.539,0.104071112492957,"824"
"778",7.42869855258103e-05,26.093,-7.147,74.561,0.342302860198705,0.341660609542091,1.60092734124958,48.468,81.708,20.018,0.000642250656613719,"825"
"779",0.000165458326489574,24.065,-12.798,Inf,0.353857080629752,0.0442185637041478,1.64738634059672,Inf,Inf,21.773,0.309638516925604,"826"
"780",0.000169414656761965,31.088,-5.51,54.973,0.284636136496093,0.610737850565721,1.46602467346542,23.885,60.483,21.009,-0.326101714069628,"827"
"781",0.000145144284003748,27.247,-5.583,55.853,0.256276859095985,0.33903202028859,1.4226491155506,28.606,61.436,22.385,-0.0827551611926057,"828"
"782",0.000133635327360845,25.173,-6.821,Inf,0.293870839998756,0.184839008919655,1.49842458495028,Inf,Inf,24.439,0.109031831079102,"829"
"783",0.000133531592706563,26.244,-28.741,73.537,0.246589464020513,NA,1.40612428632388,47.293,102.278,19.235,NA,"830"
"784",0.000100955729899004,27.52,-Inf,65.587,0.179382409171328,0.320639715765619,1.28218050871397,38.067,Inf,21.513,-0.14125730659429,"831"
"785",0.000161367353176988,25.376,-11.414,84.427,0.333623741805797,NA,1.58257129769887,59.051,95.841,18.437,NA,"832"
